Year,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2025,15768201,Paterson,850,France,Female,39,2,148586.64,1,1,1,176791.27,0
2025,15589358,Stanley,848,Germany,Male,31,4,90018.45,2,1,0,193132.98,0
2025,15789955,Hu,698,Germany,Male,56,1,112414.81,2,0,0,93982.02,1
2025,15627305,Pan,606,Spain,Male,35,7,0.0,1,1,0,106837.06,1
2025,15645316,Han,612,Germany,Female,58,1,149641.53,1,1,1,115161.28,0
2025,15762110,Anderson,628,France,Male,37,0,0.0,2,1,1,171707.93,0
2025,15706899,Ma,559,France,Male,34,4,0.0,2,1,1,66721.98,0
2025,15614220,Benson,750,France,Male,22,5,0.0,2,0,1,105125.65,0
2025,15698510,Onwudiwe,468,Germany,Male,42,9,181627.14,2,1,0,172668.39,0
2025,15605965,Henderson,630,France,Male,43,9,0.0,2,1,1,34338.04,0
2025,15616529,Hsieh,613,Spain,Male,34,3,0.0,1,1,1,41724.72,0
2025,15722993,Page,700,France,Female,27,6,137963.07,1,0,0,8996.79,0
2025,15766887,Iadanza,538,Spain,Male,39,2,122773.5,2,1,1,58467.08,0
2025,15723907,Lawless,712,Germany,Female,49,5,154776.42,2,0,0,196257.68,0
2025,15702430,Ignatyeva,548,France,Female,35,10,0.0,1,1,1,31299.71,0
2025,15650351,Millar,653,France,Female,38,8,102133.38,1,1,1,166520.96,0
2025,15640454,Parkhill,693,Germany,Male,40,0,120711.73,1,0,0,27345.18,1
2025,15651369,Wright,626,France,Male,21,1,0.0,2,1,0,66232.23,0
2025,15814032,Hsieh,807,Germany,Female,31,1,93460.47,2,0,0,172782.69,0
2025,15755649,Winter-Irving,584,Germany,Male,47,7,130538.77,1,1,0,92915.84,0
2025,15686909,Lung,639,Germany,Male,27,3,150795.81,1,0,1,85208.93,0
2025,15678058,Ayers,584,France,Male,38,9,104584.16,1,1,0,176678.72,0
2025,15724334,Alekseyeva,529,France,Male,22,5,0.0,1,1,0,151169.83,0
2025,15724307,Mitchell,780,France,Male,76,10,121313.88,1,0,1,64872.33,0
2025,15599268,Yobachi,584,Spain,Male,32,5,0.0,2,1,0,10956.82,0
2025,15674148,Milanesi,579,Spain,Male,33,6,0.0,1,1,0,94993.04,1
2025,15730038,Docherty,706,France,Female,23,5,0.0,1,0,0,164128.41,1
2025,15607598,Muravyov,575,Spain,Female,31,6,0.0,2,1,1,95686.42,0
2025,15660422,Chung,569,France,Male,28,7,0.0,2,1,0,73977.23,0
2025,15617934,Septimus,579,France,Male,36,9,129829.59,1,1,1,60906.12,0
2025,15760774,Hargraves,519,France,Female,21,1,146329.57,2,1,1,194867.27,0
2025,15593331,Sidorov,693,Germany,Male,25,6,146580.69,1,0,1,14633.35,0
2025,15721189,Kung,666,France,Female,66,7,0.0,2,1,1,99792.82,0
2025,15770030,Conti,689,Spain,Female,28,3,0.0,2,1,1,192449.02,0
2025,15803681,Sims,803,France,Female,26,4,0.0,2,1,1,181208.47,0
2025,15658306,Lo,693,France,Male,68,4,97705.99,1,1,1,61569.07,0
2025,15781989,Drake-Brockman,733,France,Male,42,9,120094.93,1,1,0,184056.45,0
2025,15662291,Davidson,534,France,Female,55,8,116973.26,3,1,0,122066.5,1
2025,15749050,Justice,548,France,Female,36,3,0.0,1,1,0,65996.9,0
2025,15781586,Osonduagwuike,837,Germany,Male,38,2,126732.85,1,1,1,79577.38,0
2025,15625916,Chien,562,Spain,Male,32,6,161628.66,1,1,0,91482.5,0
2025,15690182,Kapustin,635,Germany,Male,37,5,113488.68,1,1,0,95611.74,1
2025,15634896,Grant,521,France,Female,39,6,0.0,2,0,1,27375.15,0
2025,15609510,Gregory,669,France,Male,45,7,149364.58,1,0,1,173454.07,0
2025,15742229,Mackay,583,France,Male,59,7,127450.14,1,0,1,67552.71,0
2025,15590993,Findlay,579,Spain,Male,37,5,152212.88,2,0,0,120219.14,0
2025,15813917,Kirk,653,Germany,Male,31,9,143321.97,1,1,0,83679.46,0
2025,15679611,Andrews,734,Spain,Female,37,2,130404.92,1,0,0,34548.74,0
2025,15803365,Coffee,653,Spain,Male,55,2,70263.83,1,0,1,62347.71,0
2025,15795166,Creswell,618,Germany,Male,42,8,153572.31,2,1,1,76679.6,0
2025,15724620,Dodds,538,France,Male,37,1,134752.08,1,1,0,162511.55,0
2025,15800856,Ewen,643,Spain,Male,34,3,83132.09,1,1,1,21360.88,0
2025,15749004,Tsao,718,France,Female,31,0,118100.59,2,1,0,103165.15,0
2025,15709117,Fanucci,823,Spain,Female,46,3,81576.75,1,1,1,28370.95,1
2025,15662294,Bennett,710,France,Male,33,10,118327.17,2,1,1,192928.82,0
2025,15750497,Longo,850,France,Female,37,7,153147.75,1,1,1,152235.3,0
2025,15596181,Kwemto,542,France,Male,38,8,65942.26,1,1,1,68093.23,1
2025,15808689,Morres,850,France,Female,31,4,0.0,2,1,1,33082.81,0
2025,15765537,Liang,687,Germany,Male,26,2,142721.52,1,1,1,153605.75,0
2025,15682773,Hayward,781,France,Female,38,3,128345.69,2,1,0,63218.85,0
2025,15575417,Chou,849,Germany,Male,37,7,143452.74,2,1,1,17294.12,0
2025,15734942,Nnamutaezinwa,539,Germany,Female,38,8,82407.51,1,1,0,13123.41,0
2025,15682563,Larionova,618,Spain,Male,38,5,126473.99,1,1,0,91972.49,0
2025,15609824,Fedorov,794,France,Female,41,7,176845.41,3,1,0,166526.26,1
2025,15640268,Avdeeva,652,Spain,Male,71,4,0.0,1,1,1,120107.1,0
2025,15645778,Reid,670,Spain,Male,42,3,81589.04,1,1,0,188227.8,0
2025,15576162,King,615,France,Male,32,7,92199.84,1,1,1,2755.53,0
2025,15623644,Frolov,626,Spain,Male,29,7,0.0,2,1,0,49361.84,0
2025,15689514,Kang,625,France,Male,43,8,201696.07,1,1,0,133020.9,1
2025,15627232,Jibunoh,608,Germany,Male,44,7,114203.47,1,1,1,77830.36,1
2025,15745843,Kinlaw,689,Spain,Female,31,4,0.0,2,1,1,136610.02,0
2025,15587233,Donoghue,457,France,Male,41,8,73700.12,3,1,1,185750.02,1
2025,15808228,Tuan,768,Spain,Female,44,6,60603.4,1,1,1,178045.97,0
2025,15743067,Fuller,625,Germany,Male,26,3,130483.95,1,1,0,122810.53,0
2025,15617982,Pirozzi,661,Spain,Female,42,3,0.0,2,1,0,35989.41,0
2025,15704586,Osonduagwuike,758,France,Female,42,7,0.0,2,0,1,76209.56,0
2025,15674526,Byrne,725,France,Male,66,4,86459.8,1,1,1,141476.56,0
2025,15775295,McIntyre,630,France,Female,40,0,118633.08,1,0,1,60032.46,1
2025,15684196,Aitken,627,France,Female,55,2,159441.27,1,1,0,100686.11,1
2025,15727281,Macintyre,653,France,Female,27,9,0.0,2,1,0,96429.29,0
2025,15582180,Lees,561,France,Male,29,9,120268.13,1,1,1,173870.39,0
2025,15697095,Zetticci,705,Spain,Male,46,7,0.0,2,1,0,117273.35,0
2025,15721487,Pirogova,739,France,Female,27,6,0.0,1,1,1,57572.38,0
2025,15797276,Sturt,662,Spain,Female,41,4,90350.77,1,1,0,75884.65,1
2025,15814268,Franklin,444,France,Female,40,5,84350.07,1,1,0,143835.76,0
2025,15794874,Quinones,696,Spain,Male,41,9,127523.75,1,0,1,191417.42,0
2025,15794560,Maclean,550,France,Male,57,5,0.0,1,1,1,133501.94,0
2025,15809772,Glover,667,France,Male,48,2,0.0,1,1,0,43229.2,0
2025,15596021,K?,598,Spain,Male,44,8,0.0,2,1,0,148487.9,0
2025,15796334,Chukwualuka,558,Germany,Male,39,10,144757.02,1,1,0,22878.16,1
2025,15796179,Moore,683,France,Male,43,8,0.0,1,1,0,96754.8,0
2025,15697311,Nebechukwu,697,Spain,Male,56,5,110802.03,1,1,1,50230.31,1
2025,15726556,Macgroarty,594,Germany,Female,26,6,135067.52,2,0,0,131211.86,0
2025,15571778,Trentini,817,France,Female,55,10,117561.49,1,1,0,95941.55,1
2025,15657085,Gardiner,578,France,Male,23,10,88980.32,1,1,1,125222.36,0
2025,15650391,Wallace,633,France,Female,29,7,169988.35,1,1,0,4272.0,0
2025,15630725,Johnson,649,France,Female,45,5,92786.66,1,1,0,173365.9,1
2025,15583748,McGuigan,592,Spain,Male,38,8,0.0,2,1,0,180426.2,0
2025,15607713,Kaeppel,850,Spain,Female,29,1,0.0,2,1,1,197996.65,0
2025,15626710,Yudina,642,France,Female,39,4,0.0,1,1,1,76821.24,0
2025,15744517,Esposito,735,Spain,Male,50,9,0.0,1,0,0,166677.35,1
2025,15580845,Chienezie,685,Germany,Male,57,7,101868.51,1,0,1,113483.96,0
2025,15590146,Mao,630,France,Male,50,1,81947.76,1,0,1,63606.22,1
2025,15701200,Lucciano,576,France,Male,36,6,0.0,2,1,1,48314.0,0
2025,15812071,Endrizzi,744,France,Male,54,6,93806.31,2,0,1,140068.77,0
2025,15591130,Medvedev,507,Spain,Female,29,6,0.0,2,0,1,94780.9,0
2025,15751531,Shaw,598,Spain,Male,41,8,0.0,2,1,1,161954.43,0
2025,15653595,Ts'ai,796,France,Male,51,6,0.0,2,0,1,194733.28,0
2025,15568360,Rolon,569,Spain,Female,41,4,139840.36,1,1,1,163524.7,0
2025,15597131,Fu,415,France,Male,32,5,145807.59,1,1,1,3064.65,0
2025,15697283,Mackenzie,578,Spain,Male,23,8,0.0,2,1,0,112124.98,0
2025,15715031,Davidson,600,France,Female,28,6,0.0,2,0,1,52193.23,0
2025,15732448,Stewart,821,France,Female,28,8,0.0,1,1,1,36754.13,0
2025,15605950,Onwuamaeze,530,Germany,Male,23,1,137060.88,2,1,1,165227.23,0
2025,15690678,Brooks,530,France,Female,33,4,129307.32,1,1,1,172930.28,0
2025,15584364,Trentini,652,France,Male,48,4,59486.31,1,1,0,163944.18,1
2025,15709994,Gallo,658,France,Female,40,7,140596.95,1,0,1,135459.02,1
2025,15634281,P'an,720,Germany,Female,43,10,110822.9,1,0,0,72861.94,0
2025,15683124,Evans,713,France,Male,53,6,115029.4,1,0,0,191521.32,1
2025,15615012,Fan,594,France,Male,23,5,156267.59,1,1,0,160968.44,0
2025,15623560,Onyekachukwu,668,France,Female,35,6,102482.76,1,1,1,53994.64,0
2025,15576714,Manna,687,Spain,Female,21,8,0.0,2,1,1,154767.34,0
2025,15576517,Everingham,445,Germany,Female,34,7,131082.17,2,1,1,70618.0,0
2025,15692002,Skelton,538,France,Male,33,6,93791.38,1,1,1,199249.29,0
2025,15631813,Beneventi,621,France,Male,39,6,0.0,2,1,1,58883.91,0
2025,15576676,Serrano,706,Germany,Female,28,6,124923.35,2,1,1,50299.14,0
2025,15594404,Bevan,834,France,Female,49,8,160602.25,2,1,0,129273.94,0
2025,15751158,Mashman,571,France,Female,42,4,108825.34,3,1,0,55558.51,1
2025,15695129,Milanesi,718,France,Female,31,1,152663.77,1,0,1,17128.64,0
2025,15640865,Romano,636,Germany,Female,31,9,80844.69,2,1,1,74641.9,0
2025,15648721,Hsueh,711,France,Male,64,4,0.0,2,1,1,3185.67,0
2025,15674811,Kellway,739,Germany,Male,29,3,59385.98,2,1,1,105533.96,0
2025,15770309,McDonald,656,France,Male,18,10,151762.74,1,0,1,127014.32,0
2025,15783955,Miah,697,France,Female,25,4,165686.11,2,1,0,15467.98,0
2025,15630321,Hu,680,France,Male,44,3,0.0,2,1,0,86935.08,0
2025,15755868,Farmer,562,France,Male,35,7,0.0,1,0,0,48869.67,0
2025,15718944,Artemiev,573,France,Female,37,6,0.0,2,1,0,193995.37,0
2025,15571550,Dore,699,France,Male,39,9,0.0,1,1,0,80963.92,0
2025,15723053,T'ang,504,Germany,Male,32,8,170291.22,2,0,1,15658.99,0
2025,15661528,Ashbolt,583,Spain,Male,47,5,102562.23,1,1,0,92708.1,0
2025,15754177,Bazarova,712,Spain,Male,53,2,111061.01,2,0,0,26542.17,0
2025,15600110,Endrizzi,506,Germany,Female,41,3,57745.76,1,1,0,4035.46,0
2025,15651533,Brown,570,Germany,Female,50,5,129293.74,1,1,0,177805.44,1
2025,15655574,Okeke,698,Germany,Female,40,8,150777.1,1,1,0,114732.62,0
2025,15585067,Wilson,634,Spain,Male,31,9,108632.48,1,1,1,179485.96,1
2025,15633233,McFarland,500,France,Male,56,1,100374.58,1,1,0,118490.8,1
2025,15663441,Golibe,700,Germany,Female,40,4,148571.07,1,1,0,189826.96,1
2025,15791991,Udinesi,773,France,Male,52,4,0.0,1,0,1,144113.42,0
2025,15718247,Hayden,606,Spain,Female,46,8,0.0,2,1,1,183717.94,0
2025,15755722,H?,554,France,Male,24,10,0.0,1,0,0,92180.62,0
2025,15675896,Gough,680,Germany,Female,42,7,105722.69,1,1,1,90558.24,1
2025,15569178,Kharlamov,570,France,Female,18,4,82767.42,1,1,0,71811.9,0
2025,15731478,Nicholls,712,France,Female,42,1,87842.98,1,0,0,92223.59,0
2025,15662758,Watson,620,France,Male,41,0,97925.11,1,1,0,85000.32,0
2025,15713826,Ferguson,613,Germany,Female,20,0,117356.19,1,0,0,113557.7,1
2025,15570205,Tao,682,Spain,Male,36,5,0.0,2,1,1,147758.51,0
2025,15589348,Le Grand,850,Spain,Male,37,4,137204.77,1,1,1,28865.59,0
2025,15700854,Cunningham,595,Spain,Male,35,8,0.0,1,1,0,100015.79,1
2025,15689612,Pirozzi,554,Spain,Female,34,8,0.0,1,0,1,106981.03,0
2025,15807595,Ijendu,485,Germany,Male,51,7,144244.59,2,1,0,51113.14,0
2025,15739054,Y?,654,France,Female,29,4,96974.97,1,0,1,141404.07,0
2025,15732832,Jideofor,707,France,Female,40,5,0.0,2,1,0,41052.82,0
2025,15713843,Kao,850,Spain,Male,30,2,0.0,2,0,1,27937.12,0
2025,15744983,Burgmann,712,Spain,Male,47,1,139887.01,1,1,1,95719.73,0
2025,15778025,Dellucci,685,Germany,Male,43,9,108589.47,2,0,1,194808.51,0
2025,15799479,Coles,809,Spain,Male,33,9,0.0,1,1,1,124045.65,0
2025,15746970,Townsend,760,Spain,Female,57,1,0.0,2,1,1,25101.17,0
2025,15612627,Ozuluonye,627,Germany,Male,29,5,139541.58,2,1,0,80607.33,0
2025,15574879,Wright,631,Germany,Female,37,2,121801.72,2,0,1,23146.62,0
2025,15734491,Lombardo,676,Spain,Female,36,4,0.0,2,1,1,3173.31,0
2025,15752508,Docherty,614,Germany,Male,32,7,99462.8,2,1,1,51117.06,0
2025,15808846,Horton,672,Germany,Female,21,3,165878.76,2,1,1,164537.17,0
2025,15727251,Vincent,642,France,Male,30,8,117494.27,1,0,0,61977.82,0
2025,15578603,Alexeieva,584,Germany,Female,54,1,77354.37,1,0,0,138192.98,1
2025,15703820,Endrizzi,552,France,Male,42,9,133701.07,2,1,0,101069.71,1
2025,15569410,Tang,601,Germany,Female,33,7,114430.18,2,1,1,153012.13,0
2025,15777639,McGregor,595,Spain,Female,23,10,101126.66,2,0,0,37042.8,0
2025,15704763,Kozlova,523,Germany,Female,39,1,143903.11,1,1,1,118711.75,1
2025,15757646,Olague,584,France,Male,35,9,0.0,2,1,0,192381.21,0
2025,15796313,Olsen,662,France,Female,36,4,166909.2,2,1,0,138871.12,1
2025,15815660,Mazzi,758,France,Female,34,1,154139.45,1,1,1,60728.89,0
2025,15602844,Niu,717,France,Male,38,7,97459.06,1,0,0,189175.71,0
2025,15636238,Graham,611,France,Male,40,1,0.0,2,1,1,102547.56,0
2025,15645543,Bell,636,France,Female,34,3,0.0,2,1,1,44756.25,0
2025,15633260,Dumetochukwu,600,France,Male,37,1,142663.46,1,0,1,88669.89,0
2025,15748947,Chukwuraenye,657,France,Female,41,5,95858.37,1,1,1,68255.88,0
2025,15771636,Marshall,793,Spain,Female,36,0,0.0,1,0,0,148993.47,0
2025,15753549,Dubinina,669,France,Male,25,1,157848.53,1,0,0,37543.93,1
2025,15746451,Barry,686,Spain,Male,41,7,102749.72,1,0,1,194913.86,0
2025,15677173,Law,555,France,Male,37,9,124969.13,1,1,0,60194.05,0
2025,15610446,Chinedum,714,France,Female,51,4,88308.87,3,0,0,5862.53,1
2025,15779247,Pai,683,Spain,Female,24,8,98567.1,1,1,0,187987.01,0
2025,15605263,Chin,552,France,Male,33,5,140931.57,1,0,1,10921.5,0
2025,15592994,Zikoranachidimma,651,France,Female,65,0,0.0,2,1,1,190454.04,0
2025,15613471,Wiley,579,Germany,Male,31,2,90547.48,2,1,1,18800.13,0
2025,15752816,Murray,531,France,Male,29,3,114590.58,1,0,0,75585.48,0
2025,15621432,Lee,630,Spain,Male,35,1,0.0,2,0,0,186826.22,0
2025,15711219,Jennings,788,Germany,Female,57,8,93716.72,1,1,1,180150.49,1
2025,15573893,Barry,569,Germany,Male,25,9,173459.45,2,1,1,44381.06,0
2025,15740104,Tuan,425,Spain,Female,22,7,169649.73,2,0,1,136365.0,1
2025,15792649,Patterson,547,Spain,Female,31,9,0.0,2,0,0,99294.22,0
2025,15802478,Spring,767,Spain,Male,31,6,0.0,2,1,1,195668.0,0
2025,15758813,Campbell,350,Germany,Male,39,0,109733.2,2,0,0,123602.11,1
2025,15788539,Foxall,501,France,Female,34,3,107747.57,1,1,0,9249.36,0
2025,15769346,Baird,587,France,Female,36,1,134997.49,2,1,0,44688.08,0
2025,15812338,Sopuluchukwu,485,Spain,Female,30,7,0.0,1,1,0,107067.37,0
2025,15573741,Aliyeva,698,Spain,Male,38,10,95010.92,1,1,1,105227.86,0
2025,15633574,Montes,730,France,Female,41,4,167545.32,1,1,0,128246.81,0
2025,15711455,Kuo,740,Germany,Female,36,4,109044.6,1,0,0,94554.74,1
2025,15570601,Cheng,785,France,Female,47,9,122031.55,1,1,1,33823.5,1
2025,15786852,Nwachukwu,565,Germany,Female,38,2,158651.29,2,1,1,179445.28,0
2025,15636572,Christmas,760,France,Female,32,7,0.0,2,1,1,105969.05,0
2025,15574947,Cartwright,656,France,Male,36,8,97786.08,2,0,1,21478.36,0
2025,15763055,Onuchukwu,572,Spain,Male,31,5,98108.79,1,0,1,119996.95,0
2025,15713479,Ozuluonye,656,France,Male,35,6,0.0,2,1,0,1485.27,0
2025,15663830,De Luca,563,Spain,Male,32,6,0.0,2,1,1,19720.08,0
2025,15680918,Freeman,613,Spain,Male,34,8,117300.02,1,1,0,139410.08,0
2025,15649418,Krylov,776,France,Female,29,7,178171.04,2,1,1,115818.51,0
2025,15604588,Li Fonti,850,Spain,Female,38,3,0.0,2,0,1,179360.76,0
2025,15629078,Matthias,850,Germany,Female,45,5,127258.79,1,1,1,192744.23,1
2025,15806880,Boyle,627,Spain,Female,30,6,0.0,1,1,1,113408.47,0
2025,15754999,Ch'eng,570,France,Female,33,8,0.0,1,1,1,124641.42,0
2025,15677382,Miller,625,Spain,Female,69,1,107569.96,1,1,1,182336.45,0
2025,15608387,Fu,786,France,Female,29,4,0.0,2,1,0,103372.79,0
2025,15626983,Ledford,605,Spain,Female,48,6,0.0,2,1,1,40062.99,0
2025,15811261,Alaniz,617,Spain,Male,42,0,70105.87,1,1,1,120830.73,0
2025,15750264,Pinto,757,Germany,Male,30,6,105128.85,2,1,1,62972.13,0
2025,15699772,Barclay,428,Germany,Female,40,3,129248.11,2,1,0,72876.43,1
2025,15757931,Fang,804,France,Male,24,3,0.0,2,1,0,173195.33,0
2025,15647782,Brown,729,Germany,Male,36,8,152899.24,2,1,0,177130.33,0
2025,15623791,Padovesi,632,Spain,Female,40,3,109740.62,1,1,0,141896.74,0
2025,15627262,Soto,536,Germany,Male,23,6,92366.72,2,1,0,120661.71,0
2025,15652693,Greco,573,France,Female,26,4,129109.02,1,0,0,149814.68,1
2025,15815560,Bogle,666,Germany,Male,74,7,105102.5,1,1,1,46172.47,0
2025,15594902,Lombardi,518,France,Male,38,3,90957.81,1,0,1,162304.59,0
2025,15799710,Wei,739,France,Male,37,7,104960.46,1,0,1,80883.82,0
2025,15681562,Trevisan,516,France,Female,43,2,112773.73,2,1,1,139366.58,0
2025,15615456,Aleksandrova,680,France,Female,37,10,123806.28,1,1,0,81776.84,1
2025,15675190,Chia,623,France,Male,21,10,0.0,2,0,1,135851.3,0
2025,15737506,Tretiakova,645,France,Male,42,6,0.0,1,0,0,149807.01,0
2025,15780514,Fuller,707,France,Male,33,8,136678.52,1,1,0,54290.62,0
2025,15623647,Dellucci,655,Spain,Female,36,1,135515.76,1,1,0,86013.96,0
2025,15598088,Ni,559,Spain,Male,25,5,0.0,2,1,1,163221.22,0
2025,15671930,H?,717,France,Female,36,5,0.0,2,1,1,145551.6,0
2025,15762268,Hancock,666,France,Female,41,10,141162.08,1,1,0,50908.48,0
2025,15679283,Parkhill,694,France,Female,33,4,129731.64,2,1,0,178123.86,0
2025,15694192,Nwankwo,598,Spain,Female,38,6,0.0,2,0,0,173783.38,0
2025,15775880,McElyea,554,France,Female,30,9,0.0,2,1,1,40320.3,0
2025,15627876,Pavlova,719,Spain,Female,47,9,116393.59,1,1,0,63051.32,1
2025,15772601,Lu,845,Germany,Female,41,2,81733.74,2,0,0,199761.29,0
2025,15775803,Cawker,841,Spain,Male,41,1,0.0,2,0,1,193093.77,0
2025,15570859,Froggatt,626,Germany,Male,36,2,181671.16,2,1,1,57531.14,0
2025,15666055,Rowe,705,France,Female,49,7,0.0,1,1,0,63405.2,1
2025,15624781,Mbanefo,672,France,Female,34,1,142151.75,2,1,1,168753.34,0
2025,15779497,Ts'ai,603,France,Male,43,5,127823.93,1,1,1,19483.35,0
2025,15613656,Lombardi,842,France,Male,58,1,63492.94,1,1,1,83172.19,0
2025,15799350,Mao,632,France,Male,41,0,106134.46,1,0,1,105570.39,0
2025,15732917,Li,729,Germany,Male,46,5,117837.43,1,1,0,104016.61,1
2025,15612050,Castiglione,556,Spain,Female,48,8,168522.37,1,1,1,151310.16,0
2025,15679024,Udinesi,553,France,Male,32,3,116324.53,1,1,0,77304.49,0
2025,15731890,Chukwukere,601,France,Male,41,1,123971.16,1,0,1,172814.99,0
2025,15603088,Rossi,451,Spain,Female,23,9,0.0,2,0,1,48021.71,0
2025,15606613,Samson,655,France,Female,59,7,0.0,1,1,0,88958.49,1
2025,15658716,Banks,667,Germany,Female,37,5,92171.35,3,1,0,178106.34,1
2025,15679909,Pugliesi,665,Spain,Male,41,8,0.0,2,1,0,132152.32,0
2025,15678146,Wong,668,Spain,Female,24,7,173962.32,1,0,0,106457.11,1
2025,15642544,Henderson,723,France,Male,34,5,0.0,2,0,1,12092.03,0
2025,15566494,Fang,487,France,Male,45,2,0.0,2,1,0,77475.73,0
2025,15814536,Conti,549,France,Male,37,2,112541.54,2,0,0,47432.43,0
2025,15771702,Roberts,567,France,Female,35,5,166118.45,2,1,0,127827.18,0
2025,15723008,Lo Duca,720,France,Female,45,1,102882.4,2,1,1,35633.15,1
2025,15797160,Glover,492,France,Female,49,8,0.0,1,1,1,182865.09,1
2025,15792222,Johnstone,712,France,Female,37,1,106881.5,2,0,0,169386.81,0
2025,15577078,Zakharov,539,Spain,Male,38,6,0.0,1,1,1,152880.07,1
2025,15747980,Cattaneo,737,Spain,Male,38,6,146282.79,2,1,0,198516.2,0
2025,15724443,Taylor,703,Germany,Female,29,3,122084.63,1,0,1,82824.08,0
2025,15569503,Yeh,765,France,Male,44,6,0.0,2,1,1,159899.97,0
2025,15581840,DeRose,626,France,Male,33,8,0.0,2,1,0,138504.28,0
2025,15772262,Vavilov,545,Germany,Male,37,9,110483.86,1,1,1,127394.67,0
2025,15697214,Korovin,686,Spain,Female,36,5,0.0,2,1,1,152979.14,0
2025,15573309,Ward,626,Spain,Female,48,2,0.0,2,1,1,95794.98,0
2025,15805303,Olisanugo,661,Germany,Male,44,1,141136.62,1,1,0,189742.78,1
2025,15784736,Jamieson,562,France,Male,45,6,136855.24,1,1,0,46864.0,0
2025,15617617,Stewart,811,Spain,Male,39,7,0.0,2,1,1,177519.39,0
2025,15687477,Thompson,594,Germany,Male,28,5,185013.02,1,1,0,16481.12,0
2025,15602551,Johnson,667,Spain,Male,39,9,0.0,2,1,0,68873.8,0
2025,15757916,Amaechi,600,France,Female,38,9,0.0,2,1,1,58855.85,0
2025,15689168,Munro,531,Spain,Male,37,1,143407.29,2,0,1,84402.46,0
2025,15802351,Beers,755,Germany,Female,33,6,90560.3,2,1,1,42607.69,0
2025,15615096,Costa,492,France,Female,31,7,0.0,2,1,1,49463.44,0
2025,15659931,Ibezimako,637,Germany,Female,55,1,123378.2,1,1,0,81431.99,1
2025,15686255,Mouzon,738,Germany,Male,35,6,101744.84,1,0,0,85185.44,0
2025,15671609,Ibeabuchi,701,France,Male,44,7,0.0,2,1,0,23425.78,0
2025,15651554,Anenechukwu,618,Germany,Female,54,4,118449.21,1,1,1,133573.29,1
2025,15777923,Johnston,544,France,Female,45,6,0.0,2,0,1,151401.33,0
2025,15757568,Bogolyubov,704,France,Female,45,6,0.0,1,1,1,137739.45,0
2025,15621893,Bellucci,727,France,Male,18,4,133550.67,1,1,1,46941.41,0
2025,15588219,Ford,850,France,Female,38,1,106871.81,2,1,0,29333.01,0
2025,15765518,Gregson,643,France,Female,51,2,105229.53,1,1,0,34967.75,1
2025,15758372,Wallace,674,France,Male,18,7,0.0,2,1,1,55753.12,1
2025,15612109,Speth,819,France,Male,38,9,122334.26,2,1,1,181507.44,0
2025,15811842,Artemyeva,630,Spain,Male,26,7,0.0,2,1,1,6656.64,0
2025,15762138,Hu,608,France,Male,42,5,0.0,2,1,0,178504.29,0
2025,15641835,Anderson,683,France,Male,72,3,140997.26,1,0,1,52876.41,0
2025,15586821,Bellew,727,France,Male,28,5,0.0,2,0,1,19653.08,0
2025,15793842,Krichauff,700,France,Female,34,2,76322.69,1,1,0,128136.29,0
2025,15747174,Hao,526,Germany,Male,58,9,190298.89,2,1,1,191263.76,0
2025,15787459,Parkes,745,Spain,Male,40,3,88466.82,1,0,0,116331.42,0
2025,15762902,Stanley,649,France,Female,42,7,0.0,2,0,1,22974.01,0
2025,15609998,Okwudilichukwu,700,Germany,Female,59,5,137648.41,1,1,0,142977.05,1
2025,15761763,Jamieson,845,France,Male,33,8,164385.53,1,1,0,150664.97,0
2025,15764409,Goodman,613,France,Male,37,9,108286.5,1,1,1,114153.44,0
2025,15791700,Ugochukwutubelum,773,Germany,Male,47,2,118079.47,4,1,1,143007.49,1
2025,15573876,Chia,473,Spain,Male,48,8,0.0,2,1,0,71139.8,0
2025,15641114,Power,701,France,Male,37,8,130091.5,1,1,1,120031.29,0
2025,15672598,Walker,613,Spain,Male,30,9,111927.45,1,1,1,175795.87,0
2025,15762803,Innes,509,France,Male,31,3,0.0,2,1,0,15360.91,0
2025,15812982,Francis,509,Spain,Male,38,2,0.0,1,0,0,168460.12,0
2025,15641850,Pethard,717,France,Male,40,0,98241.04,1,1,0,110887.14,0
2025,15627484,Obielumani,686,France,Female,47,5,113328.93,1,1,0,124170.9,0
2025,15610056,Dufresne,631,Germany,Female,34,6,125227.82,2,0,1,128247.03,0
2025,15806049,Lee,714,Germany,Female,49,5,140510.89,1,1,0,141914.94,0
2025,15623277,Ross,696,France,Female,30,8,0.0,2,1,1,196134.44,0
2025,15808784,Hess,835,France,Male,28,2,163569.61,2,1,1,154559.28,0
2025,15780038,Paterson,756,Spain,Male,38,6,119208.85,1,1,0,169763.89,1
2025,15785485,Zhou,595,Germany,Female,41,2,138878.81,1,0,1,112269.67,0
